,table,,,table,,,page,
3319,,,"RIVER NEWAJ AT W/S
INTAKE POINT,
SHUJALPUR, UJJAIN",,,"MADHYA
PRADESH",,
3320,,,"RIVER NEWAJ U/S NEAR
W/S INTAKE POINT,
RAJGARH",,,"MADHYA
PRADESH",,
3310,,,"RIVER CHAMLA AT W/S
INTAKE POINT
BADNAGAR, UJJAIN",,,"MADHYA
PRADESH",,
3306,,,"RIVER CHOUPAN U/S AT
VIJAYPUR , GUNA",,,"MADHYA
PRADESH",,
3307,,,"RIVER CHOUPAN D/S
AFTER NFL NALLA, AT
VIJAYPUR ,GUNA",,,"MADHYA
PRADESH",,
3311,,,"RIVER JAMUNI AT
BARIYAGHAT U/S NEAR
INTAKE POINT,
TIKAMGARH",,,"MADHYA
PRADESH",,
3834,,,"RIVER SONE AT
CHITAWAL NEAR ROAD",,,"MADHYA
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified,,,,,,,
,,,,,,,,
,"by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
,,,"BRIDGE CHITRANGI, DIST
SINGROULI",,,,,
2116,,,"RIVER BEEHAR D/S NEAR
FOREST OFFICE",,,"MADHYA
PRADESH",,
2119,,,"RIVER BETWA AT
NAYAPUR D/S
MANDIDEEP INDL. AREA
NO.1,DIST.RAISEN",,,"MADHYA
PRADESH",,
2121,,,"RIVER BETWA NEAR
ROAD BRIDGE, BHOJPUR",,,"MADHYA
PRADESH",,
2122,,,"RIVER BETWA NEAR W/S
INTAKE WELL POINT
RAISEN",,,"MADHYA
PRADESH",,
3833,,,"RIVER BEBUS AT
RAJGHAT DAM, SAGAR",,,"MADHYA
PRADESH",,
2120,,,"RIVER KALIASOT NEAR
ROAD BRIDGE,
MANDIDEEP",,,"MADHYA
PRADESH",,
1615,,,"RIVER PARVATI NEAR
INTAKE POINT
PILLUKHEDI DISTT.
RAJGARH, M.P",,,"MADHYA
PRADESH",,
3835,,,"GOPAD AT NIGARI, SARAI
DIST, SINGROULI",,,"MADHYA
PRADESH",,
1611,,,"RIVER JOHILA NEAR
NAROJABAD NEAR
UMARIA ROAD BRIDGE,
M.P",,,"MADHYA
PRADESH",,
1608,,,"RIVER SINDH AT DABRA,
M.P",,,"MADHYA
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by,,,,,,,
,,,,,,,,
,"MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
4085,,,"RIVER JUMAR AT BIT MESRA,
RANCHI",,,JHARKHAND,,
2396,,,"RIVER JUMAR AT KANKE
DAM",,,JHARKHAND,,
2401,,,"RIVER AJAY AT MASANJORE
DAM",,,JHARKHAND,,
3554,,,"RIVER KONAR NEAR SWANG
COAL WASHERY, BOKARO",,,JHARKHAND,,
2390,,,"RIVER KONAR AT TENUGHAT
DAM",,,JHARKHAND,,
4000,,,"RIVER GARGA NEAR
TELMUCHO BRIDGE",,,JHARKHAND,,
2381,,,"RIVER BOKARO AT
ZARANGDIH BRIDGE",,,JHARKHAND,,
1034,,,"RIVER SANKH AT BOLBA,
JHARKAND",,,JHARKHAND,,
2392,,,"RIVER BARAKAR AT
MAITHAN DAM",,,JHARKHAND,,
3555,,,"RIVER DAMODAR NEAR
ZARANGDIH BRIDGE,
BOKARO",,,JHARKHAND,,
4083,,,"RIVER DAMODAR NEAR
ROHINI PROJECT, NK AREA,
PO-DAKRA, RANCHI",,,JHARKHAND,,
3553,,,"RIVER DAMODAR NEAR
TELMUCHO BRIDGE",,,JHARKHAND,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by,,,,,,,
,,,,,,,,
,"MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
3556,,,"RIVER DAMODAR AT
CONFLUENCE OF BOKARO &
DAMODAR NEAR
ZARANGDIH BRIDGE,
BOKARO",,,JHARKHAND,,
3557,,,"RIVER DAMODAR NEAR
BERMO RAILWAY STATION,
BOKARO",,,JHARKHAND,,
2382,,,"RIVER DAMODAR AT
PHUSRO ROAD BRIDGE",,,JHARKHAND,,
2383,,,"RIVER DAMODAR U/S
JAMADOBA WATER WORKS",,,JHARKHAND,,
2384,,,"RIVER DAMODAR AT
DOMGARH WATER WORKS
D/S SINDRI",,,JHARKHAND,,
2391,,,"RIVER DAMODAR AT
PANCHET DAM",,,JHARKHAND,,
2378,,,"RIVER DAMODAR D/S
BHAIRABI AT RAJRAPPA",,,JHARKHAND,,
2380,,,"RIVER DAMODAR AT
RAMGARH ROAD BRIDGE",,,JHARKHAND,,
2379,,,"RIVER NALKARI TRIBUTARY
AT PATRATU",,,JHARKHAND,,
4084,,,"RIVER SURBARNREKHA AT
HATIA ROAD BRIDGE,
RANCHI",,,JHARKHAND,,
4738,,,"RIVER JAMUNIA NEAR
LOHAPATTI BRIDGE,
MAHUDA, DHANBAD",,,JHARKHAND,,
4739,,,"RIVER KATRI RIVER, NEAR
BHATINDA FALL, AT-
TETENGABAD, MOONIDIH,
DHANBAD",,,JHARKHAND,,
1331,,,"RIVER DAMODAR AT
DISHERGARH
VILL.(NR.BIHAR-WEST",,,"WEST
BENGAL",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by,,,,,,,
,,,,,,,,
,"MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
,,,"BENGAL BORDER) ,
BURDWAN,WEST BENGAL",,,,,
1332,,,"RIVER DAMODAR AT D/S OF
IISCO AFTER 3RD OUTFALL
AT DHENNA VILLAGE,
BURDWAN,WEST BENGAL",,,"WEST
BENGAL",,
1333,,,"RIVER DAMODAR AT
NARAINPUR AFTER CONFL.
OF NUNIA NALLAH,
BURDWAN,WEST BENGAL",,,"WEST
BENGAL",,
1334,,,"RIVER DAMODAR NEAR
MUJHER MANA VILLAGE
AFTER CONF. OF TAMLA
NALLAH, BURDWAN,WEST
BENGAL",,,"WEST
BENGAL",,
10107,,,"RIVER DAMODAR AT ANDAL
U/S, BURDWAN",,,"WEST
BENGAL",,
10108,,,"RIVER DAMODAR AT ANDAL
D/S, BURDWAN",,,"WEST
BENGAL",,
10109,,,"RIVER DAMODAR AT
ASANSOL U/S, BURDWAN",,,"WEST
BENGAL",,
10110,,,"RIVER DAMODAR AT
DURGAPUR U/S, BURDWAN",,,"WEST
BENGAL",,
10111,,,"RIVER DAMODAR AT
RANIGANJ D/S, BURDWAN",,,"WEST
BENGAL",,
2527,,,"RIVER WATER INTAKE
POINT FOR BURDWAN
TOWN, BURDWAN",,,"WEST
BENGAL",,
2517,,,"RIVER MATHA BHANGA,
GOBINDAPUR, NADIA",,,"WEST
BENGAL",,
2534,,,"RIVER MAYURAKSHI WATER
INTAKE POINT FOR SURI
TOWN ON, BIRBHUM",,,"WEST
BENGAL",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by,,,,,,,
,,,,,,,,
,"MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1764,,,"RIVER CHURNI D/S OF
RANAGHAT TOWN, WEST
BENGAL",,,"WEST
BENGAL",,
2518,,,"RIVER CHURNI, MAJHADIA,
NADIA",,,"WEST
BENGAL",,
30064,,,"RIVER MATHABHANGA AT
GOVINDPUR (WEST
BENGAL)",,,"WEST
BENGAL",,
2541,,,"RIVER DWARAKESHWAR
WATER INTAKE POINT FOR
BANKURA TOWN ON
DWARAKESHWAR,
BANKURA",,,"WEST
BENGAL",,
2514,,,"RIVER JALANGI, D/S OF
KRISHNA NAGAR, NADIA",,,"WEST
BENGAL",,
1337,,,"RIVER RUPNARAYAN
BEFORE CONFL. TO GANGA
NEAR
GEONKHALI,MEDINIPORE
WEST BENGAL",,,"WEST
BENGAL",,
2509,,,"RIVER D/S OF RUPNARAYAN
AT KOLAGHAT, NEAR
KOLAGHAT RAIL BRIDGE
NO.3,MEDINIPORE",,,"WEST
BENGAL",,
2531,,,"RIVER U/S OF TARAPITH ON
DWARKA AT SADHAK
BAMDEB GHAT, BIRBHUM",,,"WEST
BENGAL",,
2532,,,"RIVER D/S OF TARAPITH ON
DWARKA, SATIGHAT",,,"WEST
BENGAL",,
30065,,,"RIVER DAMODAR AT
DISHERGARH (WEST
BENGAL)",,,"WEST
BENGAL",,
30066,,,RIVER DAMODAR AT SINDRI,,,JHARKHAND,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by,,,,,,,
,,,,,,,,
,"MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
2549,,,"RIVER U/S OF BINDYADHARI
AT HAROA BRIDGE, 24
PARGANAS(N)",,,"WEST
BENGAL",,
2550,,,"RIVER D/S OF BIDYADHARI
AT MALANCHA BURNING
GHAT",,,"WEST
BENGAL",,
2507,,,"RIVER D/S OF KANSI AT
MIDNAPORE, NEAR NEW
HANUMAN MANDIR,
GANDHIGHAT,
MEDINIPORE(W)",,,"WEST
BENGAL",,
1946,,,"RIVER MAHANANDA AT
SILIGURI, DARJEELING",,,"WEST
BENGAL",,
1336,,,"RIVER BARAKAR AT
ASANSOL (WATER INTAKE
POINT), BURDWAN,WEST
BENGAL",,,"WEST
BENGAL",,
2508,,,"RIVER D/S OF SILABATI AT
GHATAL, MEDINIPORE(W)",,,"WEST
BENGAL",,
2525,,,"RIVER MAHANANDA D/S,
RAMGHAT, DARJEELING",,,"WEST
BENGAL",,
4710,,,RIVER HALDI AT NORGHAT,,,"WEST
BENGAL",,
4711,,,"RIVER RASULPUR AT
RASULPUR GHAT",,,"WEST
BENGAL",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by,,,,,,,
,,,,,,,,
,"MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
4167,,,"RIVER BANAS AT TRIVENI
SANGAM, BHILWARA",,,RAJASTHAN,,
4772,,,"RIVER KELWARA
RESERVIOR, N/V
KELWARA, TEHSIL-
KUMBHALGARH DIST-
RAJSAMAND, (UPSTREAM
OF KHARI RIVER)",,,RAJASTHAN,,
30086,,,"RIVER CHAMBAL AT
GWALIOR ROAD BRIDGE,
UDI, ETAWAH DIST.",,,"UTTAR
PRADESH",,
1288,,,"RIVER CHAMBAL AT KOTA
U/S (PHED INTAKE POINT.
NEAR KOTA BARRAGE),
RAJASTHAN",,,RAJASTHAN,,
1289,,,"RIVER CHAMBAL AT
RANGPUR KOTA D/S (2 KM.
FROM CITY), RAJASTHAN",,,RAJASTHAN,,
1413,,,"RIVER CHAMBAL AT
RAMESHWARGHAT NR.
SAWAIMADHOPUR,
RAJASTHAN",,,RAJASTHAN,,
4769,,,"RIVER CHAMBAL, NEAR
CHAMBAL BRIDGE,
DHOLPUR TO MURENA
ROAD, NH-3",,,RAJASTHAN,,
10029,,,"RIVER CHAMBAL AT
KESHORAIPATAN U/S,
NEAR SHRI RAJESHWAR
MAHADEV TEMPLE, BUNDI",,,RAJASTHAN,,
10030,,,"RIVER CHAMBAL AT
KESHORAIPATTAN D/S
NEAR AMBEDKAR NAGAR,
BUNDI",,,RAJASTHAN,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified by,,,,,,,
,,,,,,,,
,"MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
30060,,,"RIVER CHAMBAL AT FISH
FARM NEAR GANDHISAGAR
DAM (MP & RJASTHAN)",,,"MADHYA
PRADESH",,
1418,,,"RIVER CHAMBAL AT
GANDHI SAGAR DAM,
RAMPURA, M.P",,,"MADHYA
PRADESH",,
1609,,,"RIVER CHAMBAL AT
DHOLPUR, M.P",,,"MADHYA
PRADESH",,
3308,,,"RIVER CHAMBAL AT
JANAPAWA, FROM ORIGIN
POINT, INDORE",,,"MADHYA
PRADESH",,
4607,,,"RIVER CHAMBAL AT ITAWA
ROAD BRIDGE BHIND",,,"MADHYA
PRADESH",,
4610,,,"RIVER CHAMBAL AT 100M
D/S OF GANDHI SAGAR
DAM. MANDSAUR",,,"MADHYA
PRADESH",,
2947,,,"RIVER JAWAI DAM, SIROHI,
RAJASTHAN",,,RAJASTHAN,,
4804,,,"RIVER BERACH NEAR
VILLAGE-NAGARI,
CHITTORGARH",,,RAJASTHAN,,
4175,,,"RIVER BERECH, NEAR
HOTEL PADMINI,
CHITTORGARH",,,RAJASTHAN,,
4174,,,"RIVER GAMBHIRI NEAR
BUS STAND (OLD CITY
BRIDGE),
CHITTORGARH,RAJASTHAN",,,RAJASTHAN,,
,Station,,,Name Of Monitoring,,,State,
,Code,,,Location,,,Name,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC) notified,,,,,,,
,,,,,,,,
,"by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1030,,,"RIVER BRAHMAPUTRA AT
DIBRUGARH, ASSAM",,,ASSAM,,
1262,,,"RIVER BRAHMAPUTRA AT
NIMATIGHAT, ASSAM",,,ASSAM,,
1526,,,"RIVER BRAHMPUTRA
RIVER AT
DHENUKHAPAHAR, ASSAM",,,ASSAM,,
1031,,,"RIVER BRAHMAPUTRA AT
PANDU, ASSAM",,,ASSAM,,
1299,,,"RIVER BRAHMAPUTRA AT
JOGIGHOPA NEAR BRIDGE,
ASSAM",,,ASSAM,,
2069,,,"RIVER BRAHMPUTRA
NEAR WATER INTAKE
POINT AT KACHARIGHAT,
PANBAZAR, GUWAHATI,
ASSAM",,,ASSAM,,
2064,,,"RIVER BRAHMAPUTRA AT
CHANDRAPUR,
GUWAHATI, ASSAM",,,ASSAM,,
2067,,,"RIVER BRAHMPUTRA AT
SUALKUCHI, DIST.
KAMRUP, ASSAM",,,ASSAM,,
2066,,,"RIVER BRAHMAPUTRA AT
DHUBRI, ASSAM",,,ASSAM,,
3781,,,"RIVER BRAHAMPUTRA AT
BOGIBEEL BRIDGE,
BOGIBEEL, DIBRUGARH",,,ASSAM,,
4004,,,"RIVER BRAHAMPUTRA AT
BISWANATH GHAT",,,ASSAM,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1422,,,"RIVER BURHIDIHING
AT MARGHERITA,
ASSAM",,,ASSAM,,
2062,,,"RIVER BURHIDIHING
NEAR DULIAJAN AT
D/S, TINSUKIA,
ASSAM",,,ASSAM,,
2230,,,"RIVER BURHIDIHING
AT DULIAJAN
(INTAKE POINT OF
OIL INDIA LTD.),
ASSAM",,,ASSAM,,
1796,,,"RIVER DHANSIRI AT
FULL NAGARJAN
BRIDGE",,,NAGALAND,,
1797,,,"RIVER DHANSIRI AT
BRIDGE NEAR
PURANA BAZAAR",,,NAGALAND,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1800,,,"RIVER DHANSIRI AT
NOTUN BOSTI NEAR
NAGA CEMETERY
(OLD)",,,NAGALAND,,
1798,,,"RIVER DHANSIRI AT
KUSHIABILL , NEAR
KACHARI LOCAL
GROUND",,,NAGALAND,,
1799,,,"RIVER DHANSIRI AT
TOWN BOUNDARY
BRIDGE (DIPHU
ROAD)",,,NAGALAND,,
1928,,,"RIVER DHANSIRI
NEAR NAGALAND-
ASSAM BORDER",,,NAGALAND,,
1259,,,"RIVER DHANSIRI AT
GOLAGHAT, ASSAM",,,ASSAM,,
3764,,,"RIVER DHANSIRI
NEAR BRIDGE AT NH-
15, DHANSIRI
BHALUKMARI
JUNGLE, UDALGURI",,,ASSAM,,
30070,,,"RIVER DHANSIRI AT
GANESH NAGAR",,,NAGALAND,,
30071,,,"RIVER DHANSIRI AT
NAGARJAN BRIDGE",,,NAGALAND,,
30072,,,"RIVER DHANSIRI AT
KHATKATI GATE",,,NAGALAND,,
30073,,,"RIVER DHANSIRI AT
BOKAJAN",,,ASSAM,,
30074,,,"RIVER DHANSIRI AT
NUMALIGARH",,,ASSAM,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1528,,,"RIVER BHARALU AT
GUWAHATI, ASSAM",,,ASSAM,,
3759,,,"RIVER DIKRONG
NEAR BRIDGE AT NH-
52, BANDARDEWA",,,ASSAM,,
3786,,,"RIVER GAI NADI AT
SOMARAJAN,
DHEMAJI",,,ASSAM,,
3807,,,"RIVER DIGARU AT NH
CROSSING",,,ASSAM,,
1530,,,"RIVER DIGBOI AT
LAKHIPATHE,
RESERVE FOREST,
DIGBOI, ASSAM",,,ASSAM,,
2231,,,"RIVER DIKHOW AT
DIKHOW BRIDGE
SIVASAGAR, ASSAM",,,ASSAM,,
3776,,,"RIVER DIKHOW AT
NAGINI MORA
(INTER-STATE
BOUNDARIES, ASSAM-
NAGALAND)",,,ASSAM,,
3778,,,"RIVER DIKHOW AT
DIKHOWMUKH
CONFLUENCE WITH
BRAHAMPUTRA",,,ASSAM,,
2524,,,"RIVER KALJANI D/S
OF ALIPURDWAR,
MUNICIPALITY
DISCHARGE POINT,
COOCHBEHAR",,,"WEST
BENGAL",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1298,,,"RIVER DISANG AT
GUDAMGHAT, ASSAM",,,ASSAM,,
2058,,,"RIVER DISANG AT
DILLIGHAT,
DIBRUGARH DIST.,
ASSAM",,,ASSAM,,
4005,,,"RIVER DISANG AT NH
CROSSING",,,ASSAM,,
3763,,,"RIVER GABHARU
NEAR BRIDGE AT NH-
52, NEAR TUMIUKI,
SONITPUR",,,ASSAM,,
4011,,,"RIVER TOCKLAI NEAR
BRIDGE AT JORHAT",,,ASSAM,,
4012,,,"RIVER TUNIA AT D/S
BRPL",,,ASSAM,,
4329,,,"RIVER LARSING NEAR
LOCL DEPO AT
MOINARBOND",,,ASSAM,,
4331,,,"RIVER
DHATESHWARI D/S
OF HAILAKANDI",,,ASSAM,,
4332,,,"RIVER DEMOW AT
DEMOW TOWN",,,ASSAM,,
4336,,,"RIVER BORSILA AT
BORSILA, DEOPANI,
NAMTI",,,ASSAM,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
4341,,,"RIVER BARNADI
NEAR BRIDGE, NH-52,
DUMUNICHOWKI
KAMRUP",,,ASSAM,,
2838,,,"RIVER NONEY/IJEI AT
NONEY BRIDGE,
NONEY",,,MANIPUR,,
2869,,,"RIVER BARAK AT
SENAPATI",,,MANIPUR,,
2875,,,"RIVER BARAK AT N.H.
53, TAMENGLONG",,,MANIPUR,,
3106,,,"RIVER DIBANG AT
ROING (U/S)",,,"ARUNACHAL
PRADESH",,
3107,,,"RIVER DIHING AT
MIAO (U/S OF NOA
DIHING)",,,"ARUNACHAL
PRADESH",,
3095,,,"RIVER SENKI AT
CHANDRANAGAR,
ITANAGAR, (U/S OF
PACHIN RIVER)",,,"ARUNACHAL
PRADESH",,
3096,,,"RIVER DIKRONG AT
NIRJULI (U/S)",,,"ARUNACHAL
PRADESH",,
3097,,,"RIVER SUBANSIRI AT
GERUKAMUKH",,,"ARUNACHAL
PRADESH",,
3098,,,"RIVER SIANG AT
RANAGHAT, NEAR
RCC BRIDGE,
PASIGHAT(U/S)",,,"ARUNACHAL
PRADESH",,
3105,,,"RIVER GAI NADI,
NEAR HSS LIKABALI
(D/S)",,,"ARUNACHAL
PRADESH",,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
3777,,,"RIVER DORIKA NEAR
MSW DUMPING SITE,
SIVASAGAR",,,ASSAM,,
1261,,,"RIVER SUBANSIRI AT
GERUKAMUKH
(BEFORE
CONFLUENCE WITH
RIVER
BRAHMAPUTRA)",,,ASSAM,,
4342,,,"RIVER BARALIA
(NEAR CHATPUJA
GHAT) RANGIA,
KAMRUP",,,ASSAM,,
4343,,,"RIVER BURALIA
(NEAR BRIDGE
ALONG NH-31)
NALBARI",,,ASSAM,,
4344,,,"RIVER TIHU (NEAR
BRIDGE ALONG NH-
31) TIHU, NALBARI",,,ASSAM,,
4345,,,"RIVER SINGRA (NEAR
BRIDGE ALONG NH-
37) BOKO, KAMRUP",,,ASSAM,,
3380,,,"RIVER DAMRING
(KRISHNAI RIVER) AT
RESUBELPARA",,,MEGHALAYA,,
3381,,,"RIVER MANDA
(DUDHNOI RIVER) AT
JAMGE,",,,MEGHALAYA,,
3382,,,"RIVER MANDA
(DUDHNOI RIVER) AT
WAGEASI",,,MEGHALAYA,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
1802,,,"RIVER DIKCHU
BEFORE CONFLUENCS
WITH RIVER TEESTA
NEAR NHPC
HYDROELECTRIC
POWER PROJECT
DIKCHU",,,SIKKIM,,
1930,,,"RIVER DZU AT DZU
BRIDGE",,,NAGALAND,,
1929,,,"RIVER CHATHE NEAR
ICAR, MEDZIPHEMA",,,NAGALAND,,
2888,,,"RIVER CHATHE AT
BRIDGE NEAR CIHSR",,,NAGALAND,,
2891,,,DZUCHA RU,,,NAGALAND,,
2889,,,"DZUDZA RU BELOW
HYDRO PROJECT
STATION",,,NAGALAND,,
2892,,,"KHA RU ADJOINING
MUNICIPAL COUNCIL
SWM SITE",,,NAGALAND,,
2893,,,"RIVER DZUCHA
CONFLUENCE OF
DZUCHA AND KHA RU",,,NAGALAND,,
4719,,,"RIVER TORSA D/S OF
GHUGHUMARI",,,"WEST
BENGAL",,
4724,,,"RIVER TORSA AT
HASIMARA",,,"WEST
BENGAL",,
2238,,,"RIVER BEKI AT NH-37
CROSSING AT
BARPETA ROAD,
ASSAM",,,ASSAM,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
3108,,,"RIVER BERENG AT
CHOWKHAM",,,"ARUNACHAL
PRADESH",,
1527,,,"RIVER BHOGDOI AT
JORHAT , ASSAM",,,ASSAM,,
3769,,,"RIVER BHOGDOI
(PUJADUBI GHAT)
INTAKE POINT OF
URBAN WATER
SUPPLY, JORHAT",,,ASSAM,,
1258,,,"RIVER JHANJI AT N.H.
CROSSING JORHAT,
ASSAM",,,ASSAM,,
2063,,,"RIVER JIA BHARALI
AT BISWANATH
CHARALI, SONITPUR",,,ASSAM,,
2239,,,"RIVER SANKOSH
DHUBRI, ASSAM",,,ASSAM,,
2890,,,"SANUO RU BELOW
NEW SECRETARIAT",,,NAGALAND,,
2233,,,"RIVER BOGINADI
NEAR BRIDGE NH-52,
LAKHIMPUR, ASSAM",,,ASSAM,,
3372,,,"RIVER RILANG AT
MAWKYRWAT,",,,MEGHALAYA,,
3377,,,"RIVER MYNTANG AT
NARTIANG",,,MEGHALAYA,,
3378,,,"RIVER MYNTANG AT
MYNSO",,,MEGHALAYA,,
3709,,,"RIVER, TLAWNG
SAIRANG",,,MIZORAM,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
2050,,,"RIVER TLAWNG MID
STREAM, REIEK KAI,
AIZAWL,
U/S OF TLAWNG
BRIDGE",,,MIZORAM,,
2051,,,"RIVER, TLAWNG MID
STREAM, REIEK KAI,
AIZAWL,
D/S OF TLAWNG
BRIDGE",,,MIZORAM,,
3736,,,"TLAWNG RIVER, U/S,
PIALTHLENG
ZOTLANG, LUNGLEI",,,MIZORAM,,
3754,,,"RIVER TLAWNG D/S,
RIMAWI VENG,
BAIRABI,KOLASIB
DIST.",,,MIZORAM,,
4121,,,"RIVER TLAWNG D/S,
SUARPUI, BAIRABI
HEPP DAM SITE,
BAIRABI,KOLASIB
DIST.",,,MIZORAM,,
2052,,,"RIVER TUIRIAL MID
STREAM, TUIRIAL
VILLAGE,
U/S OF TUIRIAL
BRIDGE",,,MIZORAM,,
2053,,,"RIVER, TUIRIAL MID
STREAM, TUIRIAL
VILLAGE,
D/S OF TUIRIAL
BRIDGE",,,MIZORAM,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
3714,,,"TUIRIAL RIVER,
UPSTREAM,
SUMSUIH,AIZAWL
DIST",,,MIZORAM,,
3715,,,"TUIRIAL RIVER, MID
STREAM, AIRFIELD,
U/S OF TUIRIAL
WASTE
MANAGEMENT
CENTRE,
AIZAWL DIST.",,,MIZORAM,,
3717,,,"TUIRIAL RIVER, MID
STREAM, AIRFIELD,
D/S OF TUIRIAL
WASTE
MANAGEMENT
CENTRE,
AIZAWL DIST",,,MIZORAM,,
4118,,,"RIVER TUIRIAL D/S,
HEPP DAM, SAIPUM,
KOLASIB DIST.",,,MIZORAM,,
3710,,,"RIVER, SERLUI
STREAM, REIEK KAI,
NEAR PHE WATER
TREATMENT PLANT,
AIZAWL",,,MIZORAM,,
3711,,,"VAIPUANPHO
STREAM, AILAWNG,
MAMIT DIST.",,,MIZORAM,,
,Station,,,Name Of Monitoring,,,State Name,
,Code,,,Location,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Primary Water Quality Criteria (PWQC),,,,,,,
,,,,,,,,
,"notified by MoEF & CC under E (P) Rules, 1986",,,,,,,
,,,,,,,,
4115,,,"RIVER TUIKUAL
STREAM, U/S,
MIZORAM NEW
CAPITAL COMPLEX ,
DINTHAR, AIZAWL",,,MIZORAM,,
